feature1,feature2,cluster
10.665496251370183,-2.332450347814635,0
10.092243780613666,-2.113960070722807,0
9.70433093483993,-1.931864503316993,0
9.542572265011852,-2.1875877466380294,0
8.908842374825117,-2.3630774603120748,0
9.279898054179966,-2.576885388251021,0
9.02499606963009,-2.6954077905451777,0
8.744314403129819,-2.9215752164065654,0
8.453139532560236,-3.0385990371578977,0
8.613947042783415,-3.2757064198259256,0
8.658226264534791,-3.144519235137887,0
8.735762670520085,-3.4910351607512,0
8.681723538077572,-3.4448478589859497,0
9.022675776465265,-3.1215965824585865,0
9.616651146057748,-3.1726562457451153,0
9.503312689098774,-3.4791636549364258,0
9.497117735916609,-3.4500402102715695,0
9.843375982825725,-3.0523537069852105,0
9.696737266827393,-3.0190854803566913,0
9.833125922692544,-2.8685580441373673,0
9.952075399260496,-3.0055805191608287,0
9.541871486306885,-2.6360704886200037,0
9.746271237230065,-3.019212254572928,0
9.371847628698628,-3.2486462443650916,0
9.432314397895578,-3.3130744480839427,0
9.937810691557088,-3.5366442430091674,0
10.23557252908109,-3.882200833085257,0
10.59401428871627,-3.8393180624315857,0
11.07729267606027,-4.167150687290942,0
10.446313677239356,-3.8518346047965357,0
10.977651911643338,-3.7809077086350737,0
10.402663790752873,-3.5268351729318295,0
10.717308454619705,-3.2427664355222716,0
10.770353044615566,-2.8089493769686977,0
10.273759493472223,-2.519373866581405,0
10.724844872979363,-2.2293360395149406,0
10.5845378847687,-1.8214288891834645,0
10.353379312604517,-1.7742588185134336,0
10.629369966905662,-2.064418111613645,0
10.427835481855812,-2.3240910936303227,0
9.884332422070985,-2.1618069241816578,0
9.251505872235718,-2.14736538475662,0
8.919490688189638,-2.2634621843205807,0
8.71253224932517,-2.077940910049304,0
9.113978885335834,-2.1921731686091204,0
8.795457132087849,-1.928042925335566,0
9.287532795018675,-1.8946070468196092,0
9.416949619101866,-2.3144669045951023,0
9.518736007392407,-2.626383891466095,0
9.703157132862115,-2.9630971330179965,0
10.026231737612592,-3.109456967302611,0
9.573386571195337,-3.4058004051781614,0
9.55447598371293,-3.635884007225073,0
9.67238791717702,-3.3561192988191,0
10.157775377800187,-3.2895440178670246,0
9.940654861103443,-2.9472734241692837,0
10.116615536050695,-3.019212701939026,0
9.702666566442808,-3.091879045642533,0
