feature1,feature2,cluster
0.2495873008346401,1.5722912600381,0
0.47827546406310506,1.1979822644337192,0
0.5281396185452247,1.328927505755148,0
0.38051095133174834,1.2488477237943385,0
0.49893332851238403,1.1894422623477354,0
0.34656878025182564,1.2641186283610077,0
0.40314455811636113,1.5702829516066668,0
0.6319693273593299,1.195440684324234,0
0.6056172364005025,1.7040370490539367,0
0.6421793258415609,1.3696922727944165,0
0.30307695481956853,1.457622230844512,0
0.6971405527610532,1.4634927536627982,0
0.5283964591855663,1.3449725864286866,0
0.42878930054237324,1.4120965208280387,0
0.5970065818655554,1.1911978982369684,0
0.7250416798803029,1.287382152181965,0
0.5076570523146985,1.3680485300388752,0
0.6084393385479678,1.466842696942048,0
0.41799548842513845,1.214493870964613,0
0.3514688850919441,1.5169025853370641,0
0.2558317691865956,1.2767783008746572,0
0.388310366276262,1.31945848094816,0
0.6306077639633588,1.3928755336678451,0
0.7585915505691201,1.5439828916158147,0
0.7079464358325672,1.4542213758757312,0
0.6416634932767286,1.4546062944521494,0
0.22255248671989622,1.3273709441947414,0
0.6373613056716964,1.4737430132718472,0
0.6858907252702343,1.5339086490102412,0
0.5290793500936155,1.2162274039726384,0
0.6244706497580366,1.265318667278276,0
0.49987649850358135,1.3437863399908854,0
0.7124661088406743,1.554172875524173,0
0.596690144162517,1.7264388143918588,0
0.5684752657579263,1.6495633884700451,0
0.5449251207414287,1.619320406403412,0
0.5980756417579084,1.343631332242288,0
0.6658608798268718,1.23423673132903,0
0.5141252399013552,1.367910438575304,0
0.7085473769689669,1.39741781886749,0
0.47264426431305057,1.3138741389726711,0
0.6151028236280638,1.3826749987967544,0
0.41838170907677824,1.2866180259107292,0
0.273923190749002,1.429572775704939,0
0.37660553298328675,1.674109456033574,0
0.4389843585858976,1.4689639735692006,0
0.46334622342580206,1.548463340022741,0
0.673862073887337,1.424769034018697,0
0.6673010552248949,1.4992319421511093,0
0.29851652809582707,1.3272854621053163,0
0.46953629601502295,1.4944243109777344,0
0.4789434707286304,1.3776342075705388,0
0.4037319597517336,1.1659247798881245,0
0.5059270933621253,1.2139267564269873,0
0.4942609672494114,1.4510669654101749,0
-1.301547746257914,-0.7620620251479828,1
-1.250217825928667,-1.0576165033484355,1
-1.385513989134864,-0.7395065525204351,1
-1.2832622048336357,-0.634026912629764,1
-1.4601348031756831,-0.7228347295973927,1
-1.4800028975826656,-1.0994804010189578,1
-1.5333770595184695,-0.5700875464521922,1
-1.1866219591861158,-0.7823964149900318,1
-1.5885274836598255,-0.8191819768951322,1
-1.5438774382643448,-0.6842123905277394,1
-1.3011171994045774,-0.7907296533265785,1
-1.3181642578765635,-0.6309994108352076,1
-1.3719870213874832,-0.980218172223054,1
-1.6075852580609464,-0.6295673239401621,1
-1.4852797315254989,-0.6286157620502852,1
-1.6059412399083612,-0.765224117959865,1
-1.5843436598066238,-0.8453570361291566,1
-1.3343072641910687,-0.7871530643952732,1
-1.42184967713325,-1.00645441437941,1
-1.4124239617992316,-0.9477060650263597,1
-1.3635857202975705,-1.0603160072838835,1
-1.1744469649103397,-0.9503756122013962,1
-1.4517062296874206,-0.8911683084765427,1
-1.4426476422599557,-0.9614528205702861,1
-1.3554367391156144,-0.6018496859251162,1
-1.3654041805859047,-0.7561111509428233,1
-1.185644796297899,-0.984315517907781,1
-1.412886951811538,-0.8646814771133331,1
-1.470182960704463,-0.667609031390592,1
-1.300602062263294,-0.6390402454936873,1
-1.3571704176976036,-0.6812583215204349,1
-1.234583894797686,-0.7860332363070999,1
-1.2558805746291066,-0.7211971687946698,1
-1.7212991457958693,-0.7778487948781656,1
-1.3992137137992147,-0.9654707414623622,1
-1.5710785016712012,-0.6579897676281923,1
-1.6374839374072179,-0.7079929652832156,1
-1.319184210478532,-1.0229474918424757,1
-1.267171155941571,-0.6655998743393422,1
-1.208074385072792,-0.7885010792732646,1
-1.2708481586627305,-0.5998021028187027,1
-1.5679254199374955,-0.625734935298565,1
-1.5727141662765542,-0.9839497030144277,1
-1.4737505685184829,-0.9559378747715946,1
-1.4235622219539792,-1.115632401621678,1
-1.3003012385212722,-0.7412032357982028,1
-1.5473570249182906,-0.7514991172218335,1
-1.6100468738459792,-0.988293010226701,1
-1.3798143633141493,-0.7094154490612595,1
-1.6769861687318979,-0.8084465506961392,1
-1.4745828388066193,-1.0478034298825292,1
-1.4926182639617387,-0.8216333872408166,1
-1.4713062442549723,-0.6301932274701822,1
-1.58948534345346,-1.0736530355114997,1
-1.3647173593348372,-0.9727197605908131,1
-1.3647669539159901,-0.9937939502395197,1
-1.435570934031788,-0.9747140063973233,1
-1.427223230340723,-0.8112045013993625,1
-1.6018392232069936,-0.8685394052658526,1
-1.4280809932351524,-0.8370637666900247,1
0.01656517396374621,-0.9238441777980889,2
0.27930278661137403,-1.163193176026051,2
0.24616204569795852,-0.9720031204010727,2
0.2506512567860873,-1.1949320801221361,2
0.16542671786126295,-0.8666471093842079,2
0.33455647835081975,-1.2023744269444727,2
0.22058898291265583,-0.851548705937396,2
0.0906576987229973,-1.25434772581992,2
0.26111965615546556,-1.0269124883720977,2
